city,shape,latitude,longitude,date,province,duration,disp_lat,disp_long
North Bay,Cylindrical,46.3,-79.45,2010-11-15,ON,300,46.28376928644255,-79.41142879555005
Mississauga,Fireball,43.15,-79.5,2011-11-15,ON,8,43.152270575203,-79.47053785037252
Brampton,Spherical,43.683333,-79.766667,2012-11-15,ON,3,43.70901390973421,-79.7957885278208
Savona,Disk/Circle,50.75,-120.85,2012-11-16,BC,900,50.72064865304158,-120.82827342396604
Sudbury,Disk/Circle,46.5,-80.966667,2012-11-16,ON,300,46.48742412030697,-80.94171470448434
Newmarket,Fireball,44.05,-79.45,1999-11-16,ON,30,44.032261474896224,-79.43816268278287
Burlington,Formation,43.316667,-79.8,1999-11-16,ON,10,43.30547455322054,-79.81939017651601
Toronto,Unknown,43.666667,-79.416667,1999-11-16,ON,20,43.65252593863812,-79.44313569136018
Hamilton,Fireball,43.25,-79.833333,1999-11-16,ON,15,43.229930550642315,-79.83681988496276
Burns Lake,Light,54.216667,-125.766667,2003-11-16,BC,60,54.18978341713605,-125.80260950287857
Coquitlam,Other,49.266667,-122.783333,2003-11-16,BC,2,49.2800598379789,-122.79314047211723
Nipawin,Triangular,53.366667,-104.016667,2004-11-16,SK,40,53.37668081488517,-103.98806396031812
Grand Bend,Spherical,43.316667,-81.75,1998-11-17,ON,900,43.28321156648977,-81.74453921021895
Oakville,Triangular,43.433333,-79.666667,1999-11-17,ON,240,43.451632159109586,-79.70654734989681
Timmins,Unknown,48.466667,-81.333333,2009-11-17,ON,60,48.45204182136861,-81.31290103353504
Bobcaygeon,Triangular,44.533333,-78.55,2012-11-17,ON,15,44.50193776514325,-78.51893172448503
Midland,Spherical,44.75,-79.9,2012-11-17,ON,300,44.73933275161311,-79.88485926356168
Burlington,Light,43.316667,-79.8,2013-11-17,ON,600,43.33203800277841,-79.78290560564028
Whitehorse,Light,60.716667,-135.05,2000-11-18,YK,120,60.72735705282596,-135.07441840985788
Wingham,Other,43.883333,-81.3,2007-11-18,ON,3600,43.900758631694494,-81.27421977989377
Sudbury,Disk/Circle,46.5,-80.966667,2007-11-18,ON,300,46.497811110224575,-80.96723345935402
Toronto,Light,43.666667,-79.416667,2011-11-18,ON,7200,43.63353950515447,-79.38753918327451
Peterborough,Other,44.3,-78.333333,2013-11-18,ON,1800,44.31997303247451,-78.3668057516025
Brantford,Light,43.133333,-80.266667,2001-11-19,ON,2400,43.14774764718431,-80.25082610815821
Guelph,Formation,43.55,-80.25,2003-11-19,ON,12,43.56218747276812,-80.27083466365931
Toronto,Triangular,43.666667,-79.416667,2005-11-19,ON,30,43.680588665754165,-79.44224287452231
Brampton,Triangular,43.683333,-79.766667,2009-11-19,ON,120,43.69253894247058,-79.79507822124341
Milton,Disk/Circle,46.3,-63.216667,2013-11-19,ON,10,46.30562016135081,-63.24604629645178
Niagara Falls,Disk/Circle,43.1,-79.05,1971-01-01,ON,300,43.102500783875584,-79.05706092644482
Victoria,Unknown,46.216667,-63.483333,2001-01-01,BC,120,46.22088501475808,-63.479092649090475
Burnaby,Other,49.25,-122.95,2001-01-01,BC,40,49.21354425748811,-122.9167343296111
Coquitlam,Square/Rectangular,49.266667,-122.783333,2003-01-01,BC,6,49.289793677665855,-122.75776186000502
Sudbury,Light,46.5,-80.966667,2006-01-01,ON,4,46.47154030246661,-80.9323610778159
Prince George,Disk/Circle,53.916667,-122.766667,2006-01-01,BC,900,53.94681843711119,-122.7762879507808
Gatineau,Light,45.483333,-75.65,2008-01-01,QC,1500,45.448559020831624,-75.65982291918247
Thunder Bay,Light,48.4,-89.233333,2009-01-01,ON,50,48.42544692773371,-89.19479118326626
Saint John,Disk/Circle,45.266667,-66.066667,2011-01-01,NB,180,45.23858390471024,-66.08701801281477
Kincardine,Cylindrical,44.166667,-81.633333,2011-01-01,ON,45,44.14154121412021,-81.64884111003892
Barrie,Disk/Circle,44.383333,-79.7,2012-01-01,ON,180,44.36815237285513,-79.70463044555858
St. John's,Unknown,47.55,-52.666667,2012-01-01,NF,480,47.57019967807456,-52.646136276145114
Toronto,Unknown,43.666667,-79.416667,2013-01-01,ON,90,43.70100880462732,-79.38617340542436
Richmond,Fireball,45.666667,-72.15,2014-01-01,BC,300,45.66427743064296,-72.1505866060406
Sudbury,Spherical,46.5,-80.966667,1999-11-20,ON,300,46.507032737936825,-80.93927729092597
Sudbury,Cylindrical,46.5,-80.966667,1999-11-20,ON,90,46.527896356415,-80.93919069422468
Merritt,Triangular,50.116667,-120.783333,2002-11-20,BC,120,50.130080625825194,-120.81956646609991
Brechin,Triangular,44.55,-79.183333,2005-11-20,ON,300,44.533767267297954,-79.18703739842343
Lac Du Bonnet,Light,50.266667,-96.05,2009-11-20,MB,600,50.27703057659846,-96.08130190461871
Prince George,Triangular,53.916667,-122.766667,2000-11-21,BC,600,53.938658859730324,-122.79997663874232
Toronto,Triangular,43.666667,-79.416667,2000-11-21,ON,60,43.669983053654995,-79.44588068796376
Chatham,Disk/Circle,42.4,-82.183333,2001-11-21,ON,8,42.423520562611515,-82.21708998499379
Saint John,Triangular,45.266667,-66.066667,2004-11-21,NB,60,45.247753707599465,-66.0708395282371
Brandon,Light,49.833333,-99.95,2005-11-21,MB,120,49.84962969154063,-99.9626008828543
Brandon,Disk/Circle,49.833333,-99.95,2005-11-21,MB,10,49.85347223596591,-99.94202127601952
Victoria,Light,46.216667,-63.483333,2008-11-21,BC,20,46.2369080631068,-63.50886795150058
Penetanguishene,Disk/Circle,44.766667,-79.933333,2011-11-21,ON,900,44.757605882045446,-79.93145493671243
Langley,Fireball,49.1,-122.65,2012-11-21,BC,1800,49.06090186320246,-122.67908955132587
Caledon,Light,43.866667,-80,1998-11-02,ON,180,43.88240514295232,-79.97629776300865
Richmond,Light,45.666667,-72.15,1998-01-12,QC,5,45.664848701675055,-72.1336039464176
Cardinal,Disk/Circle,44.783333,-75.366667,2000-11-02,ON,45,44.764514069556625,-75.37858865676505
Winnipeg,Light,49.883333,-97.166667,2005-11-02,MB,60,49.91142324292975,-97.1727819347946
Port Hope,Other,43.95,-78.3,2005-11-02,ON,7200,43.960483987778424,-78.27860170083122
Mississauga,Cylindrical,43.15,-79.5,2005-11-02,ON,30,43.18117193663492,-79.49529848588631
Toronto,Other,43.666667,-79.416667,2006-11-02,ON,40,43.673987436406875,-79.42478287216332
Dawson Creek,Light,55.766667,-120.233333,2006-11-02,BC,14400,55.79027126269471,-120.2331285112718
Deline,Other,65.183333,-123.416667,2007-11-02,NT,21600,65.18434126667623,-123.43852261120509
Chesterfield Inlet,Fireball,63.333333,-90.7,2008-01-12,NA,465,63.32139273168463,-90.70068954637274
Calgary,Light,51.083333,-114.083333,2008-01-12,AB,2400,51.091388220693354,-114.08442027971091
Muncey,Light,42.816667,-81.433333,2009-01-12,ON,8,42.795431385841795,-81.40317263850889
Delta,Cylindrical,50.183333,-98.316667,2000-11-22,BC,120,50.15973735038135,-98.3547308956092
Revelstoke,Disk/Circle,51,-118.183333,2001-11-22,BC,2,51.03113757921382,-118.212087384201
Airdrie,Unknown,51.266667,-114.016667,2003-11-22,AB,1200,51.24010054599551,-114.03589823890532
London,Triangular,42.983333,-81.25,2005-11-22,ON,5,42.99464840738046,-81.28955766094845
London,Triangular,42.983333,-81.25,2005-11-22,ON,5,43.01823827432411,-81.25116332277655
Wolfville,Fireball,45.083333,-64.366667,2009-11-22,NS,600,45.05983009133432,-64.38500364467558
Mississauga,Formation,43.15,-79.5,2012-11-22,ON,300,43.1344316567108,-79.46758314710114
Ingersoll,Disk/Circle,43.033333,-80.883333,2012-11-22,ON,600,43.02447618016917,-80.89897695349471
Humboldt,Fireball,52.2,-105.116667,2013-11-22,SK,10,52.19044335331768,-105.10359140995948
Thunder Bay,Disk/Circle,48.4,-89.233333,1963-11-23,ON,60,48.42155302068218,-89.24559612486453
Abbotsford,Triangular,45.433333,-72.883333,1997-11-23,BC,300,45.41159390067625,-72.8557712240139
Kingston,Light,44.233333,-76.483333,2005-11-23,ON,1800,44.213425001836754,-76.51986035454958
Ottawa,Spherical,45.416667,-75.7,2006-11-23,ON,300,45.389412404522865,-75.67651410011577
Toronto,Other,43.666667,-79.416667,2011-11-23,ON,2400,43.68037144402098,-79.39563961064502
Hamilton,Triangular,43.25,-79.833333,2006-11-24,ON,5,43.275136133898044,-79.82836174819562
Richmond,Other,45.666667,-72.15,2001-11-25,BC,600,45.68424605095815,-72.11090060167018
Surrey,Disk/Circle,49.136353351,-122.821343315,2004-11-25,BC,40,49.13107235263218,-122.81775738863116
Nanaimo,Disk/Circle,49.15,-123.916667,2008-11-25,BC,600,49.16003616640344,-123.90699311791046
Abbotsford,Formation,45.433333,-72.883333,2013-11-25,BC,180,45.409171594939565,-72.92295061865761
Gatineau,Light,45.483333,-75.65,2003-11-26,PQ,3,45.45836446525473,-75.66728263225406
Burnaby,Disk/Circle,49.25,-122.95,1979-11-27,BC,5,49.21311842795462,-122.93920009193943
Summerside,Disk/Circle,46.4,-63.783333,2003-11-27,PE,15,46.36732232509181,-63.78842119457143
Mississauga,Spherical,43.15,-79.5,1999-11-28,ON,60,43.12780378703028,-79.4708039589599
Oakville,Triangular,43.433333,-79.666667,2000-11-28,ON,180,43.44370525428968,-79.66480157068057
Didsbury,Light,51.666667,-114.133333,2003-11-28,AB,180,51.65861234482434,-114.15127968577609
Edmonton,Light,53.55,-113.5,2004-11-28,AB,120,53.51624642260373,-113.51015907745807
Tecumseh,Square/Rectangular,42.316667,-82.9,2008-11-28,ON,10,42.31444523189274,-82.87647118231284
Delta,Triangular,50.183333,-98.316667,2012-11-28,BC,15,50.19171638125497,-98.29834391446842
Kingston,Disk/Circle,44.233333,-76.483333,2013-11-28,ON,300,44.21079693984184,-76.44441015642083
Moncton,Fireball,46.083333,-64.766667,2013-11-28,NB,15,46.110086031220284,-64.79337457278797
Windsor,Fireball,45.583333,-72,1999-11-29,ON,3,45.61936575898844,-72.01991296444086
Victoria,Other,46.216667,-63.483333,2002-11-29,BC,3,46.22873005315718,-63.520078559871166
Saskatoon,Triangular,52.133333,-106.666667,2002-11-29,SA,10800,52.12927175410035,-106.64204180657923
Edmundston,Unknown,47.366667,-68.333333,2005-11-29,NB,180,47.3581870990811,-68.33948727181124
Montreal,Disk/Circle,45.5,-73.583333,2008-11-29,QC,3600,45.5120220557414,-73.55127838410382
Cardinal,Other,44.783333,-75.366667,1997-11-30,ON,420,44.7757411206508,-75.40486657995784
Markham,Triangular,43.866667,-79.266667,1999-11-30,ON,2700,43.83974219167662,-79.27618963196929
Oakville,Triangular,43.433333,-79.666667,2000-11-30,ON,180,43.44489350037592,-79.66996657960173
Vancouver,Fireball,49.25,-123.133333,2000-11-30,BC,10,49.2781562805362,-123.09584356650656
New Westminster,Light,49.216667,-122.916667,2003-11-30,BC,6,49.241964280028455,-122.95379646219367
Vernon,Light,46.183333,-62.883333,2003-11-30,BC,540,46.15908875912371,-62.85366907358116
North Bay,Square/Rectangular,46.3,-79.45,2004-11-30,ON,600,46.28777872800827,-79.43500824095683
Niagara Falls,Light,43.1,-79.05,2010-11-30,ON,30,43.10549802690745,-79.02036402104424
Grande Prairie,Other,55.166667,-118.8,2011-11-30,AB,300,55.19475376360174,-118.77226426148789
Fredericton,Triangular,45.95,-66.633333,2013-11-30,NB,300,45.97356237182394,-66.60662583114525
Brampton,Other,43.683333,-79.766667,1979-11-03,ON,30,43.703746539391005,-79.73577166920587
Chatham,Disk/Circle,42.4,-82.183333,2005-11-03,ON,10,42.37257957078517,-82.20379357960017
Laval,Formation,45.6,-73.733333,2007-01-13,QC,45,45.62423412747681,-73.6973852430465
Milton,Unknown,46.3,-63.216667,2012-11-03,ON,120,46.3211766362749,-63.177126902994374
Courtenay,Light,49.683333,-125,2013-01-13,BC,1,49.65959787040892,-124.99745149940253
Port Colborne,Fireball,42.883333,-79.233333,1998-11-04,ON,600,42.88798013267982,-79.21370867583846
Spruce Grove,Other,53.533333,-113.916667,1999-11-04,AB,420,53.54515577597487,-113.89277153629868
Prescott,Disk/Circle,44.716667,-75.516667,2000-11-04,ON,480,44.72630438873601,-75.55085278865003
Jonquiere,Other,48.416667,-71.25,2007-11-04,QC,300,48.397498882283095,-71.25114956166595
Brampton,Light,43.683333,-79.766667,2012-11-04,ON,10,43.70187097512128,-79.76064853487593
West Kelowna,Other,49.9,-119.483333,2014-01-14,BC,900,49.88197294183075,-119.504353461563
Memramcook,Other,46,-64.55,1968-01-15,NB,900,46.00875806238502,-64.53380616432057
Toronto,Disk/Circle,43.666667,-79.416667,1980-01-15,ON,480,43.649383525848954,-79.4490197706228
Deseronto,Triangular,44.2,-77.033333,1990-01-15,ON,600,44.17884561456741,-77.07256837623133
Sydney,Light,46.15,-60.166667,1990-01-15,NS,60,46.140576019678264,-60.1824888838088
Calgary,Square/Rectangular,51.083333,-114.083333,1999-01-15,AB,600,51.10692911682594,-114.11297265788481
Kelowna,Disk/Circle,49.9,-119.483333,2000-01-15,BC,30,49.89911163309589,-119.47541114710215
St. Albert,Light,53.633333,-113.633333,2002-01-15,AB,120,53.63951927257645,-113.61014320723658
Toronto,Light,43.666667,-79.416667,2003-11-05,ON,15,43.68423455124777,-79.44749775325934
Toronto,Light,43.666667,-79.416667,2003-11-05,ON,10,43.627635857575214,-79.41140643177611
Regina,Light,50.45,-104.616667,2003-01-15,SK,2,50.432833098955456,-104.58691044429378
Peachland,Light,49.766667,-119.75,2004-01-15,BC,7200,49.772153099757254,-119.78774938082319
Winnipeg,Light,49.883333,-97.166667,2004-11-05,MB,10,49.86676031410638,-97.15637382624729
Abbotsford,Spherical,45.433333,-72.883333,2005-01-15,BC,15,45.397039025015566,-72.86548245221321
Victoria,Other,46.216667,-63.483333,2006-01-15,BC,120,46.21824691124317,-63.50515620369406
Takla Landing,Disk/Circle,55.483333,-125.983333,2009-01-15,BC,2,55.44528832804356,-126.01325294870824
Pinawa,Light,50.15,-95.883333,2010-01-15,MB,40,50.12547744475305,-95.86182987132986
Pickering,Disk/Circle,43.866667,-79.033333,2012-11-05,ON,2700,43.892852554917894,-79.07113636609107
Pickering,Light,43.866667,-79.033333,2012-11-05,ON,900,43.859247925412475,-79.02962536368463
Oromocto,Triangular,45.85,-66.466667,2013-11-05,NB,600,45.85549363328144,-66.46926600726378
Tecumseh,Other,42.316667,-82.9,2004-11-06,ON,20,42.28954729158489,-82.92038203094154
Kingston,Other,44.233333,-76.483333,2005-11-06,ON,90,44.25272213283869,-76.45645552750622
Winnipeg,Disk/Circle,49.883333,-97.166667,2006-01-16,MB,180,49.92129624845403,-97.162238314618
Riverton,Disk/Circle,51,-97,2010-11-06,MB,10,50.99050604775548,-96.97841531580316
Moncton,Light,46.083333,-64.766667,2011-11-06,NB,60,46.047215894925785,-64.76650217896383
Surrey,Cylindrical,49.136353351,-122.821343315,2012-01-16,BC,30,49.16987775913555,-122.8021272386036
Edmonton,Formation,53.55,-113.5,2014-01-16,AB,1200,53.51074460320175,-113.48017201371493
Ottawa,Disk/Circle,45.416667,-75.7,1972-11-07,ON,60,45.40010490315092,-75.68775850176813
Quesnel,Light,52.983333,-122.483333,2003-11-07,BC,4,52.97456391505841,-122.47528910770957
Vancouver,Fireball,49.25,-123.133333,2003-11-07,BC,3,49.2153742700629,-123.16541485106512
Burnaby,Fireball,49.25,-122.95,2003-11-07,BC,3,49.22449241681025,-122.9288038314693
Barrie,Other,44.383333,-79.7,2003-11-07,ON,45,44.41692279549258,-79.7201628972776
Calgary,Fireball,51.083333,-114.083333,2005-01-17,AB,240,51.094215748514415,-114.11677301756977
Fredericton,Cylindrical,45.95,-66.633333,2006-01-17,NB,1200,45.910076307598516,-66.67057801822139
St. Catharines,Spherical,43.166667,-79.233333,2008-01-17,ON,600,43.12886030359251,-79.1955358463148
Whitehorse,Unknown,60.716667,-135.05,2008-11-07,YT,2400,60.733630971443475,-135.0787097503431
Calgary,Disk/Circle,51.083333,-114.083333,2010-11-07,AB,120,51.063587093352716,-114.1200215541379
Bonnyville,Unknown,54.267778,-110.750833,2012-11-07,AB,3,54.24411395973254,-110.71258353780902
Surrey,Other,49.136353351,-122.821343315,2012-01-17,BC,900,49.14775079091196,-122.85971686797055
Newmarket,Spherical,44.05,-79.45,2012-11-07,ON,1800,44.08006683530285,-79.48265022734178
Hudson,Cylindrical,45.45,-74.15,2001-01-18,PQ,30,45.42858432944865,-74.18726166917008
Hamilton,Light,43.25,-79.833333,2002-01-18,ON,120,43.24762317232788,-79.86260261561662
Ottawa,Disk/Circle,45.416667,-75.7,2003-11-08,ON,10,45.42241592846867,-75.68658194862307
Gananoque,Square/Rectangular,44.333333,-76.166667,2003-11-08,ON,360,44.31745227044392,-76.17878662696164
London,Square/Rectangular,42.983333,-81.25,2003-11-08,ON,120,42.94431949978639,-81.23991835013032
London,Square/Rectangular,42.983333,-81.25,2003-11-08,ON,2,42.946123145426995,-81.27690715359522
Montreal,Light,45.5,-73.583333,2005-11-08,QC,1800,45.48944027351216,-73.5681341206463
Calgary,Disk/Circle,51.083333,-114.083333,2007-01-18,AB,300,51.09326476678196,-114.1104802065523
Barrie,Light,44.383333,-79.7,2012-11-08,ON,40,44.39771979020852,-79.73592485899103
Nepean,Light,45.3466667,-75.77,1987-11-09,ON,600,45.35667453368945,-75.80534301705654
Laprairie,Triangular,45.416667,-73.5,1993-11-09,PQ,600,45.390760254748734,-73.46521389393139
Delta,Unknown,50.183333,-98.316667,2004-11-09,ON,300,50.1653525588842,-98.32121996372994
Coquitlam,Disk/Circle,49.266667,-122.783333,2007-01-19,BC,180,49.28241797940861,-122.74365659506938
Toronto,Disk/Circle,43.666667,-79.416667,2008-01-19,ON,2,43.686220915057326,-79.37821850234702
Toronto,Disk/Circle,43.666667,-79.416667,2008-01-19,ON,900,43.64935833374095,-79.40237403834297
Maniwaki,Other,46.366667,-75.966667,2009-11-09,QC,7200,46.346643560287184,-75.93315005615413
Burlington,Fireball,43.316667,-79.8,2012-11-09,ON,60,43.28558051589934,-79.76736724013465
Welland,Other,42.983333,-79.25,2014-01-19,ON,30,43.02070098170953,-79.25735948257147
Birchy Bay,Disk/Circle,49.333333,-54.733333,1958-01-20,NF,180,49.34103307999614,-54.72437504220698
Vancouver,Triangular,49.25,-123.133333,2000-01-20,BC,30,49.22710149666295,-123.0958653254429
Winnipeg,Fireball,49.883333,-97.166667,2004-01-20,MB,2,49.89185996444839,-97.17221200594734
Wheatley,Triangular,42.1,-82.45,2007-01-20,ON,10,42.07878676127643,-82.43936982750894
North Vancouver,Light,49.316667,-123.066667,2007-01-20,BC,5,49.2886561768694,-123.08129386259297
North Vancouver,Triangular,49.316667,-123.066667,2008-01-20,BC,180,49.29932617357058,-123.06400632765201
London,Other,42.983333,-81.25,2012-01-20,ON,20,43.00475782506111,-81.23115106934684
Oshawa,Disk/Circle,43.9,-78.866667,2013-12-10,ON,300,43.92195272263139,-78.8768980138382
Milton,Disk/Circle,46.3,-63.216667,1998-12-11,ON,4,46.32391861958428,-63.235647393875375
Windsor,Other,45.583333,-72,2009-12-11,NA,10,45.555804986133616,-71.98157310539858
Ottawa,Spherical,45.416667,-75.7,1992-12-01,ON,20,45.40809827471208,-75.66913908485326
Toronto,Fireball,43.666667,-79.416667,2001-01-21,ON,600,43.66966033492294,-79.39406536631346
Toronto,Spherical,43.666667,-79.416667,2001-01-21,ON,300,43.65929181631711,-79.43368133019712
Pincher Creek,Other,49.483333,-113.95,2004-12-01,AB,120,49.456294625214674,-113.92814909147101
Toronto,Other,43.666667,-79.416667,2004-01-21,ON,10,43.66101202730146,-79.44604174522738
Thunder Bay,Fireball,48.4,-89.233333,2005-12-01,ON,90,48.37974425135181,-89.25526425899879
Maple Ridge,Disk/Circle,49.25,-122.5,2007-01-21,BC,960,49.24921913001686,-122.50823070380837
Maple Ridge,Other,49.25,-122.5,2008-01-21,BC,600,49.21419426757843,-122.49951902881264
West Kelowna,Other,49.9,-119.483333,2013-01-21,BC,1335,49.92516523143276,-119.47472000094075
Ottawa,Light,45.416667,-75.7,2013-12-01,ON,120,45.405116122682216,-75.73222356965762
Toronto,Disk/Circle,43.666667,-79.416667,1990-12-12,ON,300,43.62977609574852,-79.43421023964937
Fonthill,Fireball,43.033333,-79.283333,1992-12-12,ON,300,42.997615722976064,-79.24526669144578
Harrow,Light,42.033333,-82.916667,2005-12-12,ON,2700,42.02030579930115,-82.89870740907325
Brampton,Light,43.683333,-79.766667,2007-12-12,ON,15,43.68476334053966,-79.76695397773814
Sydney,Spherical,46.15,-60.166667,2012-12-12,NS,5,46.1291668670252,-60.1807934252737
New Glasgow,Light,45.583333,-62.633333,2013-12-12,NS,3,45.5781892684469,-62.595798884927696
Lindsay,Light,44.35,-78.733333,2005-12-13,ON,20,44.36419065197929,-78.69543103681825
Renfrew,Fireball,45.466667,-76.683333,2005-12-13,ON,3,45.4913721173076,-76.64917103992723
Campbell River,Other,50.016667,-125.25,2006-12-13,BC,45,50.02312235331219,-125.27115626033394
Chatham,Spherical,42.4,-82.183333,2004-12-14,ON,600,42.36881591616199,-82.15334284245914
Pond Inlet,Disk/Circle,72.7,-78,2004-12-14,NT,15,72.70249244498089,-78.02971668651325
Kamloops,Light,50.666667,-120.333333,2007-12-15,BC,25200,50.647268784586906,-120.34094897817762
